numner,id,lat,lon,amenity
32368,2998620675,51.6591119,-0.1996765,waste_basket
32369,2998902957,51.3860244,-0.2124589,fast_food
32370,2999535581,51.5820738,-0.0750525,bicycle_parking
32371,2999535582,51.582095,-0.0749811,bicycle_parking
32372,3001462354,51.4594415,-0.3063867,restaurant
32373,3003068743,51.3324818,-0.2697233,cafe
32374,3003068744,51.3327767,-0.2692727,cafe
32375,3003096197,51.3343121,-0.2681569,cafe
32376,3003096198,51.3344797,-0.2694014,cafe
32377,3003697288,51.5456942,-0.0241537,grit_bin
32378,3003697322,51.5458143,-0.024311,grit_bin
32379,3003697442,51.5459327,-0.026172,grit_bin
32380,3003728356,51.5202423,-0.0974959,telephone
32381,3003738594,51.5258488,-0.0895549,post_box
32382,3005231376,51.4139441,-0.2870665,restaurant
32383,3005231377,51.4141401,-0.2867976,fast_food
32384,3005231378,51.4144977,-0.2877842,veterinary
32385,3005231388,51.4124745,-0.2835063,atm
32386,3005231393,51.4124611,-0.2842928,cafe
32387,3005231406,51.4147182,-0.2866806,dentist
32388,3005231407,51.4134261,-0.2882507,doctors
32389,3005231408,51.4134995,-0.2884691,pharmacy
32390,3006027311,51.5528807,-0.0197792,bench
32391,3006027313,51.5528673,-0.019892,bench
32392,3006085710,51.5537661,-0.0166493,bench
32393,3006085712,51.5538001,-0.0171159,bench
32394,3006085715,51.5543375,-0.0156413,bicycle_parking
32395,3006085722,51.5538246,-0.017524,bench
32396,3006109869,51.5462768,-0.0557632,bicycle_parking
32397,3006109870,51.545407,-0.057663,bicycle_parking
32398,3006109871,51.5452151,-0.05784,bicycle_parking
32399,3006497038,51.5163318,-0.172049,bar
32400,3007628170,51.5237792,-0.0908194,bench
32401,3007628176,51.5238337,-0.0912179,bench
32402,3007628181,51.5238776,-0.091012,bench
32403,3007628185,51.5239417,-0.090911,bench
32404,3007662399,51.5557235,0.000593,cafe
32405,3008150129,51.3500006,-0.1003718,post_box
32406,3008401617,51.5222446,-0.0899096,bicycle_parking
32407,3008731380,51.5811226,-0.1555877,fuel
32408,3009083820,51.3531292,-0.0980855,post_box
32409,3009240745,51.3485148,-0.0933,station_entrance
32410,3009314033,51.5254924,-0.0890949,telephone
32411,3009314034,51.5255825,-0.0893872,telephone
32412,3009383671,51.3275749,0.05173,shelter
32413,3009882855,51.4527194,-0.476792,pharmacy
32414,3009886060,51.4526492,-0.4767143,library
32415,3009886439,51.4525455,-0.4769315,hospital
32416,3010291083,51.5171864,-0.1802133,bicycle_parking
32417,3010377633,51.6137307,0.2999974,bicycle_parking
32418,3010425536,51.5157413,-0.0857481,cafe
32419,3010436525,51.5298923,-0.0713064,restaurant
32420,3010451545,51.5309535,-0.0721432,bar
32421,3010470722,51.5309273,-0.0701331,atm
32422,3010470725,51.5309297,-0.0698528,atm
32423,3010556151,51.5173264,-0.0614423,atm
32424,3010570949,51.5173312,-0.061108,pub
32425,3010786975,51.5074492,-0.1388372,restaurant
32426,3010889026,51.5073545,-0.0762378,drinking_water
32427,3010988938,51.3343309,-0.2693001,cafe
32428,3011025198,51.3381942,-0.2577178,pub
32429,3011153325,51.3803991,-0.2812743,atm
32430,3011417281,51.5235886,-0.1415746,cafe
32431,3011417282,51.5240017,-0.1405371,post_box
32432,3011766031,51.5063905,-0.2625009,post_box
32433,3011766032,51.5063675,-0.2627474,bicycle_parking
32434,3012088859,51.5240717,-0.1404191,motorcycle_parking
32435,3012445335,51.6545714,-0.2018322,bank
32436,3012445336,51.6547656,-0.2018647,bank
32437,3012445337,51.6548867,-0.2019013,bank
32438,3012445338,51.6549889,-0.2019927,bar
32439,3012445341,51.6553987,-0.2020171,cafe
32440,3012445342,51.6558577,-0.2021493,fast_food
32441,3013557454,51.498825,-0.1373722,bicycle_rental
32442,3013557455,51.5045938,-0.1165795,bicycle_rental
32443,3014221516,51.4472938,-0.3273014,pub
32444,3014236564,51.5170285,-0.0786661,bar
32445,3014236565,51.5171424,-0.078597,restaurant
32446,3014236572,51.5169556,-0.0783525,restaurant
32447,3014718878,51.4344924,-0.3755464,cafe
32448,3014718879,51.4342593,-0.3772762,recycling
32449,3014907902,51.5223905,-0.1053987,post_box
32450,3016326073,51.5515092,-0.0458339,shelter
32451,3016337907,51.5497412,-0.0457828,bicycle_parking
32452,3016337911,51.5507995,-0.0452065,bicycle_parking
32453,3016344718,51.5451859,-0.0404345,bicycle_parking
32454,3016388134,51.4470886,-0.3285762,cafe
32455,3016699799,51.4552516,-0.3124766,doctors
32456,3017226609,51.4479869,-0.3288325,bicycle_parking
32457,3017230178,51.4460014,-0.3284263,dojo
32458,3017852033,51.5942021,0.061942,post_box
32459,3017852691,51.5903066,0.0493518,post_box
32460,3018116497,51.5149648,-0.0830569,fast_food
32461,3018116498,51.5151685,-0.0828534,fast_food
32462,3018116499,51.5151085,-0.0829092,bank
32463,3018191671,51.4315839,-0.1290913,library
32464,3018301477,51.4592423,-0.3039466,restaurant
32465,3018759072,51.4189507,-0.0675856,bicycle_parking
32466,3019987537,51.459349,-0.2112775,cafe
32467,3019993540,51.4592697,-0.2107933,cafe
32468,3020047558,51.4570203,-0.1153253,recycling
32469,3020692317,51.3811189,-0.2832507,cafe
32470,3020749713,51.4346915,-0.3754425,atm
32471,3021027427,51.6698218,-0.0686901,cafe
32472,3021028674,51.6687779,-0.0870427,bench
32473,3021028676,51.6688424,-0.0871294,waste_basket
32474,3021028679,51.6689106,-0.0872712,bench
32475,3021028700,51.6692766,-0.0863922,bench
32476,3021028723,51.6694063,-0.0861764,bench
32477,3021028943,51.6695126,-0.0859929,bench
32478,3021028964,51.6696255,-0.0857999,bench
32479,3021028975,51.6697439,-0.0855725,waste_basket
32480,3021028981,51.6697743,-0.085517,bench
32481,3021028993,51.6698088,-0.0854802,bench
32482,3021029159,51.6703541,-0.0844022,bench
32483,3021029176,51.6706034,-0.1164255,bench
32484,3021029185,51.6707022,-0.0841797,waste_basket
32485,3021029196,51.6708347,-0.0284773,vending_machine
32486,3021029457,51.6714121,-0.0946558,bench
32487,3021029474,51.6717176,-0.0946612,bench
32488,3021708477,51.3657268,0.3052112,restaurant
32489,3022544500,51.6494796,-0.1948378,doctors
32490,3022544501,51.6495997,-0.1941669,bench
32491,3022544502,51.6496145,-0.1941926,bench
32492,3022613112,51.6468278,-0.1864871,restaurant
32493,3022789592,51.5312276,-0.0760972,cafe
32494,3023395356,51.6478167,-0.1683437,cafe
32495,3023418012,51.6451696,-0.1447351,bench
32496,3023418013,51.6456578,-0.13948,bench
32497,3023418014,51.6475295,-0.132119,bicycle_parking
32498,3023435133,51.6506713,-0.0815773,bicycle_parking
32499,3023611933,51.514565,-0.126901,waste_basket
32500,3023986358,51.5195025,-0.2683229,post_box
32501,3024083171,51.4048079,0.1712746,dog_bin
32502,3024083172,51.404828,0.1727358,dog_bin
32503,3024083176,51.4053162,0.1754398,dog_bin
32504,3024083177,51.4053933,0.1699412,dog_bin
32505,3024083179,51.4055047,0.1715783,dog_bin
32506,3024083197,51.4062937,0.1714391,dog_bin
32507,3024093307,51.3877982,0.1632363,dog_bin
32508,3024093308,51.3953481,0.1653042,dog_bin
32509,3024093309,51.3980717,0.1638132,dog_bin
32510,3024268897,51.397969,0.1739553,recycling
32511,3024268900,51.397984,0.1739253,recycling
32512,3024268901,51.397984,0.1739753,recycling
32513,3024268902,51.3979933,0.1739883,recycling
32514,3024268903,51.3979964,0.1739513,recycling
32515,3024268904,51.398007,0.1739673,recycling
32516,3025794129,51.292478,-0.1017213,post_box
32517,3025800821,51.2879461,-0.0975317,post_box
32518,3026727733,51.511169,-0.131878,restaurant
32519,3026730333,51.511287,-0.131961,restaurant
32520,3026731033,51.511718,-0.132243,restaurant
32521,3027864691,51.4269282,-0.3556374,fast_food
32522,3027872115,51.424248,-0.3325437,bicycle_parking
32523,3027872487,51.4247096,-0.3329241,bicycle_parking
32524,3027872492,51.4247644,-0.3329656,bicycle_parking
32525,3027872495,51.424763,-0.3348577,bench
32526,3027872514,51.4252487,-0.3348369,fountain
32527,3027872531,51.425476,-0.3348322,bicycle_parking
32528,3027872741,51.4256633,-0.3345874,bicycle_parking
32529,3027872824,51.4272047,-0.3304859,bicycle_parking
32530,3027872826,51.427165,-0.3333028,waste_basket
32531,3027873134,51.4272376,-0.3329701,post_box
32532,3027873164,51.4272808,-0.3297877,post_box
32533,3027873173,51.4272934,-0.329522,bicycle_parking
32534,3027873182,51.4273047,-0.3294973,waste_basket
32535,3028063077,51.5212961,-0.0390228,post_box
32536,3028063124,51.5225061,-0.0393389,grit_bin
32537,3028082022,51.5200082,-0.0391265,bench
32538,3028083653,51.5203582,-0.040078,bench
32539,3028083665,51.5204815,-0.0409501,bench
32540,3028083679,51.5208562,-0.0393272,bench
32541,3028368849,51.4939066,0.0525671,parking
32542,3030512465,51.5761842,-0.336998,bench
32543,3030512466,51.5764622,-0.3368392,waste_basket
32544,3030512467,51.5766884,-0.336677,waste_basket
32545,3030512468,51.577137,-0.3367736,waste_basket
32546,3032576504,51.4298875,-0.013129,bicycle_parking
32547,3032953047,51.6075345,0.0332598,bank
32548,3032953108,51.6075154,0.0332598,atm
32549,3032953112,51.6075565,0.0335365,grit_bin
32550,3032955641,51.6079488,0.033674,atm
32551,3032955659,51.6081279,0.0336656,restaurant
32552,3033229563,51.3631832,-0.3798571,telephone
32553,3033229564,51.3631868,-0.379818,post_box
32554,3033386081,51.5079044,-0.1503925,waste_basket
32555,3033386082,51.5079044,-0.1505394,recycling
32556,3033760087,51.550228,-0.0457275,cafe
32557,3033760091,51.5506885,-0.0469857,shelter
32558,3033760092,51.5501414,-0.0457328,telephone
32559,3033760096,51.5513788,-0.0472724,shelter
32560,3034656253,51.4189976,-0.0795421,cafe
32561,3035768449,51.6598784,-0.0377333,post_box
32562,3036995509,51.5703363,0.0022083,grit_bin
32563,3037058510,51.4816289,-0.0015658,post_box
32564,3037119959,51.46991,-0.0692352,bicycle_rental
32565,3037186780,51.4781085,-0.0838021,bicycle_parking
32566,3037344075,51.3017535,-0.3303289,fuel
32567,3038021707,51.5515397,-0.0555175,place_of_worship
32568,3038021708,51.5487825,-0.0551471,post_box
32569,3038021709,51.5487925,-0.0551462,post_box
32570,3038021710,51.5523975,-0.0524156,grit_bin
32571,3039342033,51.558225,-0.492491,fast_food
32572,3039351106,51.481085,-0.1134785,clinic
32573,3039605706,51.6426505,-0.3439908,post_box
32574,3040128523,51.3962835,0.1748504,restaurant
32575,3041028978,51.5444051,-0.0225508,restaurant
32576,3041060767,51.5494561,-0.0751442,post_box
32577,3041060779,51.5498383,-0.0750643,grit_bin
32578,3041146547,51.4806321,-0.1112258,restaurant
32579,3041146548,51.480586,-0.1112542,fast_food
32580,3041390966,51.4763549,-0.1176489,restaurant
32581,3041434787,51.471769,-0.1174672,kindergarten
32582,3041504107,51.4794426,-0.1119094,restaurant
32583,3041504108,51.4793219,-0.111958,restaurant
32584,3041504110,51.4795375,-0.1118752,restaurant
32585,3041528355,51.4789861,-0.1120976,restaurant
32586,3041528356,51.4791295,-0.1120438,restaurant
32587,3041652816,51.4766644,-0.1127567,atm
32588,3041743276,51.4654859,-0.1141301,ice_cream
32589,3041743281,51.4711009,-0.1128227,restaurant
32590,3042465490,51.5254113,-0.2167234,fuel
32591,3043305148,51.3854881,-0.2526413,waste_basket
32592,3043305149,51.3854696,-0.2525128,atm
32593,3043305150,51.3854313,-0.2524238,restaurant
32594,3043305152,51.3853314,-0.2522755,cafe
32595,3043305153,51.3852771,-0.2521905,pharmacy
32596,3043305158,51.3849859,-0.2517259,restaurant
32597,3043305160,51.3848798,-0.2515736,restaurant
32598,3043305162,51.3847946,-0.251625,bench
32599,3043305163,51.3848366,-0.2515024,dentist
32600,3043305168,51.3853141,-0.2523922,telephone
32601,3044059221,51.4719236,-0.1129424,restaurant
32602,3044059223,51.4717804,-0.1129281,kindergarten
32603,3044105782,51.3847001,-0.2514904,bicycle_parking
32604,3044105783,51.3846583,-0.2514394,recycling
32605,3044755291,51.4704518,-0.1127271,fast_food
32606,3044755293,51.4703186,-0.1127183,fast_food
32607,3045968888,51.4197282,-0.08267,bicycle_parking
32608,3045968889,51.4197626,-0.0812905,bicycle_parking
32609,3046353127,51.3673077,-0.0968495,bench
32610,3046353128,51.3674718,-0.0968514,bench
32611,3046564935,51.4715718,-0.1128953,fast_food
32612,3046565061,51.4739674,-0.1130421,place_of_worship
32613,3046578546,51.4624181,-0.1154476,cafe
32614,3046578548,51.4619363,-0.1158096,fast_food
32615,3046583880,51.4630627,-0.1143238,fast_food
32616,3046952985,51.5044675,-0.0157617,charging_station
32617,3047581919,51.4996718,-0.221654,restaurant
32618,3047668549,51.6620713,-0.0400483,post_box
32619,3047839509,51.46028,-0.1189422,recycling
32620,3048229636,51.463183,-0.1129038,cafe
32621,3048890134,51.5812025,-0.1235061,cafe
32622,3048895520,51.4552291,-0.3007873,post_box
32623,3049227435,51.5391766,-0.1446143,bicycle_parking
32624,3049539957,51.5198056,-0.1566875,training
32625,3049539963,51.5200751,-0.1574405,cafe
32626,3049539966,51.5198615,-0.1567185,restaurant
32627,3049539967,51.5197392,-0.1566627,bureau_de_change
32628,3049540151,51.5203909,-0.1568969,bicycle_parking
32629,3049540152,51.5204099,-0.1568832,telephone
32630,3049582196,51.4831016,-0.113102,bicycle_rental
32631,3049582320,51.4825315,-0.113888,cafe
32632,3049592593,51.4801071,-0.1115892,cafe
32633,3049592594,51.4798727,-0.1117176,fast_food
32634,3049612576,51.5198488,-0.1584501,embassy
32635,3049612578,51.5198709,-0.1583127,unknown
32636,3049612580,51.5198151,-0.1586461,embassy
32637,3050000754,51.5411651,-0.1432236,studio
32638,3050203354,51.4641961,-0.1319853,bar
32639,3050203355,51.4649745,-0.1303464,fast_food
32640,3050218173,51.4634281,-0.1337693,bicycle_parking
32641,3050223998,51.5278771,-0.0834833,Samuel Court
32642,3050443211,51.5277775,-0.0799888,studio
32643,3050443213,51.5271862,-0.0802572,bicycle_parking
32644,3050443216,51.527401,-0.0809494,motorcycle_parking
32645,3050443231,51.5280274,-0.0809382,motorcycle_parking
32646,3050525477,51.4290249,0.2233868,fuel
32647,3050541352,51.5386729,-0.1441533,bicycle_parking
32648,3051029830,51.4621607,-0.1116161,restaurant
32649,3051147809,51.4631521,-0.1129844,fast_food
32650,3051762446,51.5206485,-0.1217884,cafe
32651,3051879990,51.4541671,-0.1196776,cafe
32652,3052238435,51.5232388,-0.1195438,bicycle_parking
32653,3052238436,51.5231603,-0.1193159,bicycle_parking
32654,3052238482,51.5215,-0.1183201,bicycle_parking
32655,3052255760,51.5207688,-0.1179868,bicycle_parking
32656,3052255761,51.5208739,-0.1180002,bicycle_parking
32657,3052255762,51.5207137,-0.1178889,bicycle_parking
32658,3052267300,51.5241142,-0.1229175,bicycle_parking
32659,3052509062,51.4874434,-0.1115452,cafe
32660,3052704737,51.4976424,-0.1151143,fast_food
32661,3052731802,51.4714133,-0.1272862,kindergarten
32662,3053182433,51.512263,-0.137615,fast_food
32663,3053734542,51.3620924,-0.1926501,clock
32664,3053799641,51.3709811,-0.2096414,fast_food
32665,3053799642,51.3710598,-0.2095717,restaurant
32666,3053799644,51.3713294,-0.2091962,cafe
32667,3053996301,51.3123065,0.1903546,bench
32668,3054319736,51.5230653,-0.1581376,post_box
32669,3054326508,51.5070275,-0.0921286,restaurant
32670,3054589815,51.5705325,-0.2953504,studio;theatre
32671,3054722786,51.4928653,-0.1874799,doctors
32672,3054957265,51.38467,-0.2540103,restaurant
32673,3054972422,51.3767782,-0.2369278,fast_food
32674,3054972425,51.3769104,-0.2370808,restaurant
32675,3054972427,51.3768118,-0.2374261,bench
32676,3054972428,51.3767996,-0.2373349,waste_basket
32677,3055177492,51.5038853,-0.0910852,telephone
32678,3055177493,51.5038628,-0.091112,telephone
32679,3055186678,51.5107967,-0.0924175,post_box
32680,3057048956,51.5157251,-0.157401,charging_station
32681,3057978292,51.488558,-0.112032,kindergarten
32682,3058754844,51.512146,-0.1383,cafe
32683,3058770654,51.511837,-0.13856,bar
32684,3058771058,51.512389,-0.137277,restaurant
32685,3058771356,51.512189,-0.13861,cafe
32686,3058778433,51.512087,-0.138386,restaurant
32687,3059855778,51.5017772,-0.1588487,parking
32688,3060042133,51.4478469,-0.3289098,bicycle_parking
32689,3060522568,51.4610197,-0.1167786,post_box
32690,3060522569,51.461179,-0.1162095,grit_bin
32691,3060964287,51.4990301,-0.1375877,restaurant
32692,3061020258,51.6468885,-0.0341177,telephone
32693,3061368740,51.492093,-0.118698,cafe
32694,3061389923,51.5049093,-0.1137399,cafe
32695,3062594662,51.513734,-0.1637498,doctors
32696,3063176037,51.4904602,-0.1491697,bicycle_rental
32697,3063454418,51.4923387,-0.1936734,atm
32698,3063728054,51.5316717,-0.1059028,fast_food
32699,3065500296,51.4630185,-0.1678257,bank
32700,3065500297,51.463068,-0.167831,fast_food
32701,3065514925,51.5309254,-0.0476679,restaurant
32702,3065516758,51.5297674,-0.0558653,college
32703,3065516759,51.5298377,-0.0558914,community_centre
32704,3065516760,51.5287224,-0.0563038,cafe
32705,3065516764,51.5278167,-0.0509153,atm
32706,3065516785,51.5285902,-0.0516812,grit_bin
32707,3065813192,51.4661092,-0.09552,cafe
32708,3065832340,51.532702,-0.0458121,bench
32709,3065850609,51.526775,-0.0392461,bench
32710,3065850610,51.5250729,-0.0377655,bench
32711,3065850611,51.525088,-0.0377857,bench
32712,3065850612,51.5244647,-0.0370609,bench
32713,3065850613,51.5244806,-0.0370783,bench
32714,3066138097,51.5278761,-0.3205179,bench
32715,3066138099,51.5279219,-0.3205356,bench
32716,3067708134,51.5402316,-0.0344222,bicycle_parking
32717,3068270488,51.5166157,-0.0782474,fast_food
32718,3068306969,51.4652553,-0.1792283,pub
32719,3069104091,51.4562019,-0.1622246,veterinary
32720,3069104094,51.456016,-0.1623539,childcare
32721,3070295687,51.45664,-0.1626006,dentist
32722,3070527433,51.507494,-0.139746,cafe
32723,3070749948,51.5219377,-0.1591718,post_box
32724,3070749949,51.5216189,-0.1609823,telephone
32725,3071091722,51.4195476,-0.1291687,cafe
32726,3071849133,51.5165175,-0.1392113,cafe
32727,3071849134,51.5165532,-0.1389981,cafe
32728,3071849234,51.5165697,-0.1388629,cafe
32729,3072112200,51.5467154,-0.0917841,waste_disposal
32730,3072112202,51.5467164,-0.091802,waste_disposal
32731,3072113045,51.547016,-0.0913559,vending_machine
32732,3072113046,51.54705,-0.0919011,vending_machine
32733,3072160734,51.508828,-0.131829,restaurant
32734,3072466175,51.5114768,-0.0795309,post_box
32735,3072466176,51.5101313,-0.0821434,post_box
32736,3072865717,51.6858203,-0.0283147,training
32737,3072877010,51.6877876,-0.0322523,doctors
32738,3072877011,51.6880536,-0.0324025,clinic
32739,3073036317,51.4672975,-0.1809839,restaurant
32740,3073167085,51.4868067,-0.1796385,telephone
32741,3073306220,51.5837727,-0.0638104,cafe
32742,3074118773,51.4632708,-0.1133045,fast_food
32743,3074630902,51.5408865,-0.3735709,bicycle_parking
32744,3074630903,51.5457729,-0.4789921,bicycle_parking
32745,3075629423,51.5261184,-0.0469632,bicycle_rental
32746,3075630573,51.5238533,-0.0392764,grit_bin
32747,3075670569,51.5277482,-0.0530467,recycling
32748,3075670580,51.5303651,-0.053185,cafe
32749,3077317662,51.5306691,-0.1243744,fast_food
32750,3077317663,51.530531,-0.1234933,post_office
32751,3077471582,51.4594723,-0.1662659,restaurant
32752,3077522360,51.6343309,0.0169158,pub
32753,3077922105,51.5301243,-0.1210169,fast_food
32754,3079274701,51.4567212,-0.1629556,cafe
32755,3080103387,51.5047706,-0.1046554,telephone
32756,3080553851,51.5278229,-0.1248418,cafe
32757,3081406304,51.4708953,-0.1700093,cafe
32758,3081640236,51.5178054,-0.0765556,cafe
32759,3081640238,51.5177135,-0.0761361,atm
32760,3081640239,51.517867,-0.0763379,cafe
32761,3081640240,51.5176083,-0.0761132,cafe
32762,3082578733,51.509917,-0.14068,restaurant
32763,3082889776,51.5866913,-0.0956817,fast_food
32764,3083080233,51.5222727,0.0045956,bar
32765,3083229148,51.586005,-0.0866801,place_of_worship
32766,3083229149,51.5850955,-0.0817001,fast_food
32767,3083248506,51.5842669,-0.075845,fast_food
32768,3083259030,51.5863839,-0.0947617,fast_food
32769,3083355733,51.506963,-0.1037,nightclub
32770,3084282496,51.4635539,-0.1703789,fast_food
32771,3084282497,51.4637408,-0.1707397,atm
32772,3084901346,51.5474992,-0.2256705,toilets
32773,3085139135,51.3897967,-0.1056965,social_facility
32774,3085263818,51.5167676,-0.1284675,cafe
32775,3085263819,51.5167554,-0.1285798,bar
32776,3085263820,51.5167311,-0.1287467,restaurant
32777,3086034757,51.6117154,-0.064798,bank
32778,3086182493,51.5170552,-0.0794389,restaurant
32779,3086183459,51.6327485,0.0530221,post_office
32780,3086183461,51.6330142,0.0533249,cafe
32781,3086183462,51.633147,0.0534763,fast_food
32782,3086183506,51.61871,0.0746745,waste_basket
32783,3086183510,51.6187284,0.0746925,post_box
32784,3086183512,51.6187427,0.0746643,atm
32785,3086183517,51.6187933,0.074763,bench
32786,3086183525,51.6189258,0.0748619,waste_basket
32787,3086185237,51.6190755,0.074984,waste_basket
32788,3086185246,51.619203,0.0751022,bench
32789,3086185256,51.6193422,0.0752136,waste_basket
32790,3086185266,51.6194944,0.0753318,waste_basket
32791,3086185332,51.6215828,0.074189,bench
32792,3086185357,51.6261048,0.0639804,recycling
32793,3086185451,51.6326943,0.0530571,post_box
32794,3086185543,51.6346641,0.0187969,fountain
32795,3086646133,51.5304622,-0.1260651,toilets
32796,3086696342,51.5859951,-0.0916297,cafe
32797,3086696343,51.586293,-0.088781,restaurant
32798,3086696344,51.5871665,-0.0982613,restaurant
32799,3086696345,51.587271,-0.1007504,cafe
32800,3086700950,51.5899936,-0.1040864,dentist
32801,3086708407,51.5821283,-0.1193948,fast_food
32802,3086840379,51.6569279,-0.2013007,restaurant
32803,3087030437,51.3795877,-0.2434776,bank
32804,3087950467,51.496756,-0.1259686,clinic
32805,3088758039,51.6582825,-0.2012285,place_of_worship
32806,3088999777,51.5281448,-0.399425,doctors
32807,3089873053,51.623489,-0.0612457,clock
32808,3089880162,51.6153252,-0.0640243,charging_station
32809,3089880163,51.6157416,-0.0639975,bicycle_parking
32810,3089880164,51.6157882,-0.0639975,telephone
32811,3089881265,51.6159448,-0.0636488,parking
32812,3089881266,51.6158248,-0.0638205,bench
32813,3089919875,51.4803211,0.0375951,bench
32814,3089919876,51.4802769,0.0376078,bench
32815,3090077518,51.5495977,-0.1521974,restaurant
32816,3090686484,51.647407,-0.071131,post_box
32817,3090725390,51.4558379,-0.1652889,cafe
32818,3090725414,51.4580441,-0.1657178,dentist
32819,3090725415,51.4579865,-0.1657178,restaurant
32820,3091449341,51.6337892,-0.0750065,toilets
32821,3091475000,51.6647605,-0.1099213,childcare
32822,3092042765,51.505581,-0.137648,cafe
32823,3092047665,51.507169,-0.138602,restaurant
32824,3092047865,51.507741,-0.139059,restaurant
32825,3092189690,51.6150033,0.1265604,waste_basket
32826,3092189694,51.6150475,0.1647544,waste_basket
32827,3092189695,51.6150789,0.1647508,bench
32828,3092189696,51.6151019,0.1267037,bench
32829,3092189709,51.615793,0.1712061,waste_basket
32830,3092189710,51.6157938,0.1711544,bench
32831,3092189730,51.6164045,0.17955,waste_basket
32832,3092189763,51.6186349,0.1302032,bench
32833,3092189767,51.6188497,0.1311287,bench
32834,3092189775,51.6189599,0.1316081,bench
32835,3092189794,51.6195818,0.1330675,bench
32836,3092273236,51.6179536,0.2166893,bench
32837,3093667942,51.5662583,0.076465,charging_station
32838,3093870629,51.5189094,-0.0763882,cafe
32839,3093892141,51.5042182,-0.2031988,bench
32840,3093892142,51.5020393,-0.2024049,bench
32841,3093892143,51.5040913,-0.2032471,bench
32842,3093894427,51.5013464,-0.2040839,bench
32843,3094360140,51.3725677,-0.4877139,cafe
32844,3094362121,51.5994756,0.0195111,place_of_worship
32845,3094897429,51.4514287,-0.4757886,post_box
32846,3095255026,51.5284929,-0.056209,bar
32847,3095255027,51.5282496,-0.0561698,bar
32848,3095845495,51.5149128,-0.3040681,bench
32849,3095845496,51.5149871,-0.3035551,bench
32850,3095845497,51.515488,-0.3045615,bench
32851,3096131185,51.3096453,0.1771683,bench
32852,3096438357,51.518307,-0.0799847,post_box
32853,3096438358,51.5182736,-0.0800008,post_box
32854,3097450299,51.3793627,-0.2430575,cafe
32855,3097653398,51.6360791,-0.0563049,waste_basket
32856,3097653399,51.6343411,-0.0567582,bench
32857,3097653401,51.6363444,-0.0562206,bench
32858,3097653412,51.6340799,-0.0568334,bench
32859,3097653416,51.6355097,-0.0563613,waste_basket
32860,3097699371,51.6367382,-0.0615326,parking
32861,3097699372,51.6367591,-0.0615339,parking
32862,3097699377,51.6365319,-0.0613046,waste_basket
32863,3097704711,51.6369314,-0.0596094,waste_basket
32864,3097718907,51.6364786,-0.059588,bench
32865,3097727191,51.6363055,-0.059309,waste_basket
32866,3097727192,51.6363721,-0.0591159,waste_basket
32867,3097743880,51.6356396,-0.0573993,waste_basket
32868,3097743881,51.6361257,-0.0587511,waste_basket
32869,3097743882,51.6357062,-0.0569916,bench
32870,3097743883,51.6363321,-0.0576997,bench
32871,3097743884,51.6361856,-0.0573778,waste_basket
32872,3097743885,51.6364387,-0.0580215,waste_basket
32873,3097743888,51.6363321,-0.0581503,waste_basket
32874,3097743889,51.6357594,-0.0580645,bench
32875,3097748452,51.6364253,-0.0569701,bench
32876,3097749229,51.6370379,-0.0578284,waste_basket
32877,3097763168,51.6345475,-0.0596309,waste_basket
32878,3097763171,51.6348005,-0.059545,bench
32879,3097763176,51.6338816,-0.0584722,waste_basket
32880,3097788492,51.6338549,-0.0575495,waste_basket
32881,3097794540,51.634068,-0.0623775,waste_basket
32882,3097831826,51.6323949,-0.0585446,waste_basket
32883,3097844343,51.6326163,-0.0624418,telephone
32884,3097844346,51.6326296,-0.0622487,waste_basket
32885,3098608835,51.5077797,-0.1265405,restaurant
32886,3098835243,51.6601446,-0.0464987,cafe
32887,3098868119,51.6522776,-0.0768821,restaurant
32888,3098884060,51.6500972,-0.0846103,waste_basket
32889,3098905083,51.6498992,-0.0836688,waste_basket
32890,3098912730,51.6501055,-0.0848329,waste_basket
32891,3098912732,51.6499791,-0.0849777,bench
32892,3098979585,51.5872749,-0.0002889,waste_basket
32893,3098992399,51.6512501,-0.0875148,bench
32894,3098992403,51.6511873,-0.0870189,waste_basket
32895,3098992406,51.6513736,-0.0874184,bench
32896,3098992422,51.6514451,-0.0872279,bench
32897,3098994450,51.6508211,-0.0869974,bench
32898,3098994451,51.6507396,-0.0869706,bench
32899,3098994455,51.6511423,-0.0870348,bench
32900,3098994456,51.6512637,-0.0870107,bench
32901,3099031646,51.6508912,-0.087262,bench
32902,3099031647,51.6509604,-0.0872547,waste_basket
32903,3099031648,51.6507681,-0.0872942,bench
32904,3099031741,51.6506111,-0.0871451,bench
32905,3099031744,51.6506161,-0.0872014,bench
32906,3099048589,51.6505515,-0.087778,waste_basket
32907,3099059412,51.5133066,-0.0479707,bicycle_rental
32908,3099087375,51.6497111,-0.0860721,bench
32909,3099104741,51.6495181,-0.085997,bench
32910,3099104750,51.6494082,-0.0859299,bench
32911,3099104761,51.6489556,-0.0855249,bench
32912,3099104763,51.6489522,-0.0856134,waste_basket
32913,3099104772,51.6491553,-0.0855249,waste_basket
32914,3099104773,51.6494648,-0.0859755,bench
32915,3099104785,51.6490621,-0.0855249,waste_basket
32916,3099114489,51.6487692,-0.0861365,waste_basket
32917,3099114501,51.6490467,-0.0868715,waste_basket
32918,3099137320,51.6502403,-0.0878021,waste_basket
32919,3099137328,51.6484796,-0.0852406,bench
