,Unnamed: 0,id,amenity,est,nor,Ai,centers,label
33081,43838,669890978,laundry,529858.935,182796.844,30.43,False,313
33082,43839,669891136,cafe,529839.793,182820.957,29.28,False,313
33083,43840,669946806,pharmacy,514204.961,186361.782,33.23,False,246
33084,43841,669946814,fast food,514303.082,186450.72,20.86,False,246
33085,43842,670101887,cafe,533252.629,181276.358,48.69,False,273
33086,43843,670311448,hairdresser,534722.355,185178.997,6.97,False,133
33087,43845,670481683,restaurant,529872.257,180894.694,121.91,False,117
33088,43846,670483444,restaurant,529874.967,180889.2,120.75,False,117
33089,43847,670640033,erotic,529566.035,180952.864,137.44,False,117
33090,43848,670645052,cafe,529757.114,180685.509,82.0,False,117
33091,43849,670648653,pub,529744.489,180613.303,72.71,False,117
33092,43850,670648936,restaurant,529736.837,180607.032,72.44,False,117
33093,43851,670649300,restaurant,529727.772,180602.005,72.15,False,117
33094,43852,670649313,restaurant,529719.299,180596.114,71.43,False,117
33095,43855,671175294,pharmacy,535568.55,170183.429,35.86,False,291
33096,43856,671176080,pharmacy,535528.066,170197.041,37.07,False,291
33097,43857,671317361,car repair,530941.155,187013.012,18.66,False,86
33098,43858,671320674,convenience,530964.243,186983.674,18.76,False,86
33099,43859,671371847,place of worship,532458.743,178754.619,8.65,False,179
33100,43860,671436563,fast food,514461.687,184888.255,5.13,False,246
33101,43861,671436564,fast food,514449.482,184893.353,5.0,False,246
33102,43862,671436568,pub,514467.122,184984.184,4.77,False,246
33103,43866,671694989,fast food,531434.134,179662.569,19.39,False,149
33104,43869,671737531,place of worship,535887.417,187543.635,4.15,False,293
33105,43870,671737536,place of worship,535879.921,187546.205,4.2,False,293
33106,43871,671737631,place of worship,535850.52,187465.351,3.79,False,194
33107,43873,671737635,place of worship,535799.126,187543.72,3.68,False,293
33108,43874,671741773,place of worship,535854.558,187575.917,3.63,False,293
33109,43875,671741775,place of worship,535799.865,187537.62,3.73,False,293
33110,43877,671796203,restaurant,539679.621,176035.256,22.79,False,132
33111,43878,671796980,restaurant,539520.88,176151.291,24.52,False,132
33112,43882,672331177,doctors,525871.438,177923.28,3.61,False,300
33113,43885,672713626,restaurant,534104.831,181362.627,31.31,False,273
33114,43886,672713708,cafe,534117.499,181343.021,29.27,False,273
33115,43887,672741997,museum,529967.52,178459.024,10.75,False,161
33116,43888,672826443,cafe,528962.431,185002.517,32.1,False,93
33117,43890,672900215,pub,522394.511,173832.905,8.67,False,137
33118,43891,673546466,doctors,518602.999,167365.064,6.87,False,157
33119,43892,674154870,nightclub,534065.312,180625.475,10.37,False,89
33120,43893,674492191,pub,526354.666,178663.778,15.77,False,175
33121,43894,674954061,pub,533522.153,180903.814,35.07,False,184
33122,43895,674956578,bookmaker,533499.337,180907.765,36.08,False,184
33123,43896,675734360,hotel,533629.105,180996.418,33.59,False,184
33124,43897,675734371,cafe,533511.053,180953.663,35.04,False,184
33125,43898,675748021,supermarket,532818.059,196385.982,20.24,False,188
33126,43899,675800454,cafe,529460.829,180214.612,24.41,False,62
33127,43900,675803384,pub,529364.457,180236.794,38.26,False,62
33128,43901,675806338,art,529316.177,180238.059,42.89,False,62
33129,43902,675808547,pub,529305.332,180197.579,37.12,False,62
33130,43903,675809380,cafe,529331.066,180201.183,36.92,False,62
33131,43904,675810004,cafe,529311.323,180187.828,35.75,False,62
33132,43905,675810814,cafe,529334.066,180188.374,34.98,False,62
33133,43906,675811712,restaurant,529340.552,180179.893,33.21,False,62
33134,43907,675812177,cafe,529320.898,180169.078,32.68,False,62
33135,43908,675816727,alcohol,529321.175,180154.931,30.11,False,62
33136,43909,675849633,bank,529213.827,180319.745,58.55,False,117
33137,43910,675854609,restaurant,529238.572,180388.941,74.06,False,117
33138,43911,675866067,cafe,529391.677,180480.552,67.81,False,117
33139,43912,675867856,pub,529425.199,180467.285,63.3,False,117
33140,43913,675882463,cafe,529429.375,180460.614,61.69,False,117
33141,43914,675938370,bar,529465.875,180524.535,71.25,False,117
33142,43915,675942580,pub,529516.294,180504.612,63.07,False,117
33143,43916,675948326,restaurant,529537.976,180561.134,73.69,False,117
33144,43917,675959906,cafe,529614.302,180582.286,69.81,False,117
33145,43918,675962862,supermarket,529641.749,180538.009,61.13,False,117
33146,43919,676020130,bank,533609.622,187873.43,11.22,False,134
33147,43920,676071755,clothes,531991.759,188126.622,14.0,False,86
33148,43921,676071761,variety store,531955.742,188121.444,17.0,False,86
33149,43929,676793833,restaurant,529200.801,175466.1,12.23,False,302
33150,43930,676851665,fast food,525480.942,185000.559,8.68,False,22
33151,43931,676853367,pub,526420.997,184571.911,12.16,False,259
33152,43932,676855031,fast food,526589.854,184381.906,13.28,False,259
33153,43933,676862785,restaurant,527345.558,185537.163,24.58,False,10
33154,43936,677225978,hairdresser,513896.638,185931.702,13.79,False,246
33155,43937,677225981,pub,513910.073,185890.247,11.89,False,246
33156,43938,677225985,restaurant,513931.769,185986.431,15.47,False,246
33157,43939,677225987,restaurant,513912.774,185894.714,12.31,False,246
33158,43940,677225990,hairdresser,513913.97,185899.202,12.63,False,246
33159,43941,677228897,bank,514118.385,186213.325,37.04,False,246
33160,43942,677228899,supermarket,514107.787,186250.026,37.12,False,246
33161,43943,677228900,fast food,514088.001,186221.755,36.97,False,246
33162,43944,677228901,fast food,514123.565,186270.619,36.96,False,246
33163,43945,677228903,pharmacy,514122.006,186218.191,37.19,False,246
33164,43946,677298825,hotel,528526.846,178778.278,23.26,False,161
33165,43947,677315950,cafe,533182.717,179226.521,25.03,False,182
33166,43948,677316017,restaurant,533186.372,179232.537,25.11,False,182
33167,43949,677407788,hairdresser,518260.429,169317.123,18.21,False,270
33168,43950,677407790,hairdresser,518256.995,169332.576,18.57,False,270
33169,43951,677407791,restaurant,518245.659,169364.134,18.2,False,270
33170,43952,677407793,restaurant,518288.639,169332.308,16.17,False,270
33171,43953,677412238,fast food,519026.413,169274.361,3.44,False,270
33172,43954,677523027,hotel,528868.862,178699.583,26.37,False,161
33173,43955,677605909,museum,531910.894,175772.564,11.78,False,109
33174,43956,677612092,hairdresser,529491.496,181741.34,87.72,False,313
33175,43958,678216491,pharmacy,519136.334,176764.794,16.47,False,229
33176,43959,678240178,laundry,519075.559,176643.008,6.69,False,229
33177,43960,678240182,bank,519122.728,176764.842,16.79,False,229
33178,43966,679658286,cafe,533093.697,179079.096,12.49,False,182
33179,43967,679658528,cafe,533144.425,179133.949,19.44,False,182
33180,43968,679658661,cafe,533164.021,179154.826,21.69,False,182
33181,43969,679658797,dry cleaning,533299.07,179275.874,20.42,False,182
33182,43970,679658812,fast food,533302.022,179290.417,20.54,False,182
33183,43971,679658847,convenience,533314.083,179299.302,20.06,False,182
33184,43972,679662186,estate agent,533451.727,179577.545,13.64,False,182
33185,43973,679821063,pub,527296.141,175107.957,26.57,False,181
33186,43974,679823648,bar,527408.567,175117.59,49.59,False,181
33187,43975,679824489,mobile phone,527440.398,175140.541,51.73,True,181
33188,43976,679967784,restaurant,529260.64,194447.03,5.59,False,248
33189,43977,679967785,restaurant,529434.193,194396.229,9.25,False,248
33190,43978,679967786,pub,529618.563,194302.412,10.1,False,248
33191,43979,679967789,bank,529732.589,194293.817,9.58,False,248
33192,43980,679967792,furniture,529743.389,194353.039,9.74,False,248
33193,43981,679967793,fast food,529472.527,194352.243,9.79,False,248
33194,43982,679967794,bakery,529442.693,194362.039,9.5,False,248
33195,43983,679967795,pharmacy,529420.715,194401.771,9.06,False,248
33196,43984,679967796,fast food,529768.71,194357.772,9.17,False,248
33197,43985,680150064,restaurant,530395.893,183473.725,13.71,False,292
33198,43986,681194543,bookmaker,529658.363,182663.712,37.96,False,313
33199,43987,681196402,confectionery,529665.145,182655.251,37.05,False,313
33200,43988,681199151,chemist,529588.745,182687.14,40.88,False,313
33201,43989,681199174,stationery,529565.308,182673.211,39.7,False,313
33202,43990,681199392,fast food,529581.185,182697.818,39.51,False,313
33203,43991,681199723,cafe,529571.593,182691.554,39.28,False,313
33204,43992,681200105,cafe,529564.549,182688.002,38.84,False,313
33205,43993,681208547,cafe,529526.559,182698.962,33.0,False,313
33206,43995,681575124,restaurant,515984.588,173770.535,3.64,False,190
33207,43996,681577117,restaurant,516019.134,173767.272,4.27,False,201
33208,43997,681626737,place of worship,539514.927,175930.487,11.62,False,132
33209,43998,681637802,hospital,539642.176,175962.007,19.6,False,132
33210,43999,681637856,parking,539645.429,175918.462,15.02,False,132
33211,44005,683397890,pub,531170.629,158047.891,4.33,False,183
33212,44007,683814251,cafe,525172.529,184360.707,11.79,False,22
33213,44015,684302843,fast food,531918.476,186363.621,6.11,False,303
33214,44016,684302846,nightclub,531910.26,186386.497,6.26,False,86
33215,44017,684332321,playground,537551.596,176485.924,3.59,False,43
33216,44018,684416588,nursery,537523.963,176073.886,9.55,False,132
33217,44019,684416613,pharmacy,537540.663,176063.188,8.59,False,132
33218,44021,684664543,bookmaker,530309.005,182938.748,50.21,False,292
33219,44022,684666407,restaurant,530302.1,182934.131,49.54,False,292
33220,44023,684667920,restaurant,530313.054,182941.611,50.57,False,292
33221,44024,684892690,estate agent,529598.412,196175.663,10.4,False,248
33222,44027,685800450,place of worship,537943.654,174834.9,7.32,False,132
33223,44028,685996805,bank,532791.835,181744.515,37.28,False,273
33224,44032,686485717,cafe,534204.07,183198.417,6.2,False,260
33225,44034,686568571,restaurant,531576.997,180060.245,20.2,False,178
33226,44035,686655023,pub,530515.976,180970.27,77.49,False,117
33227,44042,687056910,clothes,529633.73,182679.196,40.19,False,313
33228,44044,687158190,pub,530457.026,186189.262,31.81,False,74
33229,44045,687162079,pub,534529.634,182663.421,18.2,False,260
33230,44046,687223305,florist,531901.28,183883.451,44.98,False,118
33231,44047,687467267,supermarket,518950.823,185633.585,12.13,False,241
33232,44049,687648330,convenience,533667.33,180857.347,25.88,False,184
33233,44050,687648578,restaurant,533665.303,180949.12,30.37,False,273
33234,44051,687698748,courthouse,531318.162,178288.845,15.23,False,83
33235,44052,687703193,fast food,531273.4,178345.486,17.25,False,83
33236,44053,687703205,bookmaker,531247.217,178308.333,19.91,False,83
33237,44054,687703322,estate agent,531264.613,178333.607,18.33,False,83
33238,44055,687703354,estate agent,531269.993,178340.49,17.74,False,83
33239,44056,687929439,college,531496.558,178186.739,6.14,False,83
33240,44057,687942712,fast food,532168.612,178392.991,12.97,False,170
33241,44058,688131959,bank,509550.392,175460.836,5.83,False,47
33242,44060,688159540,restaurant,530568.896,182744.838,23.13,False,292
33243,44061,688459217,pharmacy,529758.242,159614.008,4.44,False,228
33244,44062,688688992,restaurant,533449.845,180730.889,29.66,False,184
33245,44063,689094476,bureau de change,533424.579,180508.449,16.11,False,13
33246,44064,689097130,cafe,533394.933,180585.742,22.04,False,184
33247,44065,689099824,cafe,533454.786,180681.334,26.45,False,184
33248,44066,689212750,restaurant,530399.547,180890.158,96.69,False,117
33249,44067,689316345,cafe,528516.645,181315.565,63.25,False,207
33250,44068,689563111,supermarket,537073.539,169277.345,8.42,False,165
33251,44069,689572055,fast food,537022.74,169383.065,9.98,False,165
33252,44070,689572058,pub,537051.138,169351.612,10.65,False,165
33253,44071,689572060,fast food,537036.25,169380.445,10.37,False,165
33254,44072,689572062,restaurant,537082.003,169346.488,10.89,False,165
33255,44073,689572064,police,537550.246,169785.986,8.76,False,165
33256,44076,689930363,cafe,533176.6,179215.567,24.74,False,182
33257,44077,690275859,restaurant,533651.846,181007.477,32.28,False,273
33258,44078,690715532,furniture,528868.9,180193.842,22.7,False,207
33259,44079,690718528,restaurant,528802.481,180230.771,29.97,False,272
33260,44080,690719946,restaurant,528788.563,180270.253,34.29,False,41
33261,44081,690720576,dry cleaning,528778.778,180278.551,35.14,False,41
33262,44082,690721437,cafe,528760.224,180296.853,35.88,False,41
33263,44083,691033125,cafe,528161.216,183494.982,4.08,False,191
33264,44084,691084079,electronics,529102.681,181319.391,87.27,False,117
33265,44085,691084091,clothes,529043.727,181443.598,81.94,False,207
33266,44086,691084094,cafe,529109.186,181298.058,87.86,False,117
33267,44087,691084097,clothes,529105.103,181342.886,87.06,False,117
33268,44088,691084101,cafe,529088.007,181371.417,86.4,False,207
33269,44089,691084104,cafe,529065.8,181373.012,86.22,False,207
33270,44090,691084108,clothes,529072.599,181436.565,82.32,False,207
33271,44091,691084114,clothes,529046.724,181429.465,83.03,False,207
33272,44092,691084120,restaurant,529078.429,181400.283,84.58,False,207
33273,44093,691084123,fast food,529032.61,181479.781,78.27,False,207
33274,44094,691084125,hairdresser,529043.438,181450.892,81.37,False,207
33275,44095,691084126,restaurant,529048.86,181424.067,83.4,False,207
33276,44096,691084130,bookmaker,529085.286,181378.803,86.0,False,207
33277,44097,691084131,stationery,529094.749,181346.585,86.98,False,117
33278,44098,691084133,bicycle,529069.068,181503.93,76.64,False,207
33279,44099,691085580,clothes,529040.441,181535.494,71.2,False,207
33280,44100,691114543,clothes,529379.694,181427.416,79.37,False,117
33281,44101,691114548,bar,529097.352,181568.919,70.81,False,207
33282,44102,691114553,clothes,529035.404,181554.494,67.99,False,207
33283,44103,691114559,restaurant,529047.012,181557.748,68.7,False,207
33284,44104,691387452,cafe,533376.972,180726.86,33.33,False,184
33285,44105,691387453,gift,533424.116,180535.321,17.84,False,89
33286,44106,691585431,cafe,530066.465,180737.724,108.31,False,117
33287,44107,691586354,craft,530066.805,180731.546,106.3,False,117
33288,44108,691588081,clothes,530065.285,180745.305,110.58,False,117
33289,44109,691592128,art,530054.246,180745.812,111.3,False,117
33290,44110,691593493,art,530051.17,180756.104,113.77,False,117
33291,44111,691594667,art,530046.542,180755.707,113.73,False,117
33292,44112,691595562,antiques,530050.14,180745.64,111.36,False,117
33293,44113,691632516,pub,529994.92,180815.61,114.7,False,117
33294,44114,691635154,restaurant,530024.139,180771.871,114.39,False,117
33295,44115,691636019,tattoo,530046.928,180772.397,115.95,False,117
33296,44116,691636621,pub,529998.84,180770.111,110.81,False,117
33297,44117,691637963,cafe,530012.605,180801.475,115.53,False,117
33298,44118,691719964,nightclub,529446.299,181286.671,116.91,False,117
33299,44119,691722180,cafe,529461.903,181257.348,121.88,False,117
33300,44120,691728906,restaurant,529367.424,181504.951,69.93,False,117
33301,44121,691730137,parking,530256.573,182181.799,41.86,False,98
33302,44122,691732292,cafe,529331.683,181583.49,69.82,False,117
33303,44123,691759506,restaurant,529445.242,181629.645,92.2,False,313
33304,44125,691988132,hairdresser,534289.97,178829.805,5.04,False,89
33305,44126,692041724,estate agent,534574.298,183871.978,19.68,False,212
33306,44127,692043355,restaurant,534548.778,183832.863,24.8,False,212
33307,44128,692069276,convenience,534242.591,179015.122,3.94,False,89
33308,44129,692129356,clothes,529137.985,181534.755,72.03,False,117
33309,44130,692129363,restaurant,529100.026,181562.278,71.54,False,207
33310,44131,692129371,cafe,529131.787,181560.08,71.21,False,313
33311,44132,692129378,hairdresser,529084.504,181592.272,67.52,False,207
33312,44133,692129392,dentist,529156.766,181570.685,67.86,False,117
33313,44134,692129393,books,529219.438,181565.335,62.89,False,117
33314,44135,692129403,restaurant,529144.945,181580.199,68.4,False,313
33315,44136,692162470,clothes,532965.673,180972.47,60.11,False,184
33316,44137,692162483,fast food,532972.002,180982.428,61.87,False,184
33317,44138,692162487,clothes,533012.172,181021.036,71.14,False,184
33318,44139,692162500,restaurant,532967.471,181048.597,64.57,False,184
33319,44140,692162503,clothes,532990.651,181026.771,67.77,False,184
33320,44141,692162507,hotel,532985.966,181046.833,67.46,False,184
33321,44142,692162524,restaurant,533106.419,181022.971,75.58,False,184
33322,44143,692162534,restaurant,533099.542,181044.567,75.06,False,184
33323,44144,692162535,pub,533091.539,181056.665,74.49,False,184
33324,44145,692162537,clothes,533090.574,181047.103,75.55,False,184
33325,44146,692162540,jewellery,533115.893,181036.883,73.93,False,184
33326,44147,692162550,restaurant,533097.5,181053.093,74.4,False,184
33327,44148,692162564,books,533099.422,181079.85,70.09,False,184
33328,44149,692162566,music,533101.372,181090.217,68.02,False,184
33329,44150,692162569,mobile phone,533085.67,181095.659,68.5,False,184
33330,44151,692162580,clothes,533086.12,181106.576,66.33,False,184
33331,44152,692162587,bar,533101.987,181139.373,58.72,False,184
33332,44153,692162590,bar,533128.277,181143.234,55.44,False,184
33333,44154,692190694,cafe,529702.55,180982.273,148.77,False,117
33334,44155,692190788,restaurant,529857.348,181079.183,140.14,False,117
33335,44156,692190799,bar,529852.286,181076.473,141.35,False,117
33336,44157,692190863,restaurant,529867.492,181090.581,136.16,False,117
33337,44158,692296631,books,530003.034,180753.883,109.05,False,117
33338,44159,692296635,restaurant,529987.913,180752.139,106.02,False,117
33339,44160,692296637,art,530027.592,180754.989,112.68,False,117
33340,44161,692296641,art,530032.926,180755.459,113.17,False,117
33341,44162,692296644,books,530017.76,180754.726,111.53,False,117
33342,44163,692296646,books,530012.551,180754.516,110.74,False,117
33343,44164,692296652,books,530010.46,180743.156,107.83,False,117
33344,44165,692296656,books,530041.697,180755.394,113.58,False,117
33345,44166,692296660,antiques,530040.427,180744.78,111.06,False,117
33346,44167,692296662,books,530036.13,180744.737,110.88,False,117
33347,44168,692296664,books,530031.012,180744.249,110.44,False,117
33348,44169,692296667,music,530020.603,180743.727,109.35,False,117
33349,44170,692296669,books,530015.035,180743.451,108.58,False,117
33350,44171,692296679,books,530045.427,180745.297,111.29,False,117
33351,44172,692929448,estate agent,531643.58,183761.765,52.65,False,118
33352,44173,692932961,hairdresser,531636.209,183759.683,51.71,False,118
33353,44174,692933151,clothes,531632.088,183760.689,51.01,False,118
33354,44175,692933764,hairdresser,531620.99,183757.842,49.01,False,118
33355,44176,693012076,fast food,532347.023,178149.373,13.13,False,219
33356,44177,693034081,travel agency,528819.283,179055.857,30.65,False,161
33357,44178,693137762,hotel,526184.893,179214.99,10.39,False,31
33358,44179,693137893,cafe,526161.128,179210.728,10.3,False,300
33359,44180,693187500,cafe,529488.921,180597.829,84.46,False,117
33360,44181,693187812,nightclub,529520.836,180601.536,82.61,False,117
33361,44182,693188885,restaurant,529525.095,180606.095,82.83,False,117
33362,44183,693189988,restaurant,529795.987,180447.585,45.38,False,117
33363,44185,693728413,cafe,540380.968,169390.182,25.36,False,143
33364,44186,693728451,convenience,543076.568,169627.028,5.05,False,158
33365,44188,694158855,bar,533590.985,180967.662,33.92,False,184
33366,44189,694159622,restaurant,533626.339,180951.901,33.29,False,184
33367,44190,694466026,doctors,533536.607,178434.39,4.49,False,170
33368,44191,694469672,doctors,533610.702,180950.087,33.64,False,184
33369,44192,694471389,sports centre,533592.663,180900.449,32.42,False,184
33370,44193,694471966,bar,533559.416,180945.933,34.17,False,184
33371,44194,694473687,cafe,533539.845,180896.946,34.16,False,184
33372,44195,694474726,bar,533553.873,180846.683,31.61,False,184
33373,44196,694475188,restaurant,533535.892,180830.743,31.31,False,184
33374,44197,694477254,alcohol,533564.881,180800.892,28.44,False,184
33375,44198,694509826,cafe,533345.232,180724.469,33.64,False,184
33376,44199,694510208,restaurant,533413.077,180632.288,25.31,False,184
33377,44200,694510269,restaurant,533403.319,180635.003,25.69,False,184
33378,44201,694696792,dry cleaning,533190.834,179240.376,25.11,True,182
33379,44202,694696798,dry cleaning,533155.937,179181.587,23.17,False,182
33380,44203,694696804,supermarket,533151.11,179176.81,22.75,False,182
33381,44204,694696809,convenience,533146.553,179170.17,22.19,False,182
33382,44205,694696812,hairdresser,533194.252,179250.692,24.82,False,182
33383,44206,694696883,convenience,533202.329,179273.794,23.41,False,182
33384,44207,694696901,books,533196.593,179255.75,24.53,False,182
33385,44208,694696908,hardware,533190.612,179244.109,25.03,False,182
33386,44209,694824539,fast food,533434.429,180690.458,28.47,False,184
33387,44210,694824542,restaurant,533413.644,180667.511,27.84,False,184
33388,44211,694824545,cafe,533400.694,180592.959,22.62,False,184
33389,44212,694824549,cafe,533405.659,180602.738,23.28,False,184
33390,44213,695217642,bank,529358.428,182145.845,44.11,False,313
33391,44214,695809641,playground,534385.012,178993.246,4.14,False,89
33392,44215,695875143,playground,529956.055,176711.75,8.1,False,136
33393,44216,696546831,restaurant,529376.229,182119.571,44.63,False,313
33394,44217,696554355,hotel,529263.614,181986.893,37.47,False,313
33395,44218,696746887,cafe,529676.608,182032.701,30.42,False,92
33396,44219,696751534,museum,529634.643,182090.973,28.64,False,313
33397,44220,696913693,restaurant,533496.585,180894.918,35.91,False,184
33398,44221,696927640,restaurant,533306.381,180834.281,42.01,False,184
33399,44222,696931374,pub,533380.551,180759.781,34.79,False,184
33400,44223,697025205,gift,529162.287,195882.36,6.72,False,248
33401,44224,697025210,car repair,529182.052,195895.362,6.55,False,248
33402,44225,697025211,tailor,529186.12,195897.603,6.44,False,248
33403,44226,697037338,playground,533639.309,180758.217,22.23,False,184
33404,44227,697037339,art,533577.166,180741.726,23.86,False,184
33405,44228,697694266,hairdresser,533170.335,179202.573,24.35,False,182
33406,44229,698447397,cafe,529687.541,182090.308,26.08,False,92
33407,44230,698447411,convenience,529601.391,182236.515,28.16,False,313
33408,44231,698447434,shelter,529829.824,182181.213,18.73,False,92
33409,44232,698660644,restaurant,530100.852,181503.645,63.35,False,98
33410,44234,698983593,convenience,531097.87,181083.967,28.2,False,98
33411,44235,699669090,convenience,532474.731,178631.518,8.19,False,170
33412,44236,699684533,bank,526806.584,178830.659,35.11,False,175
33413,44237,699693936,cafe,526281.549,178847.95,17.84,False,175
33414,44238,699694244,restaurant,526243.745,178786.948,18.43,False,175
33415,44239,699694835,bank,526252.93,178924.428,13.51,False,31
33416,44240,699696336,restaurant,526266.288,178870.36,16.61,False,175
33417,44241,699696523,cafe,526269.394,178850.452,17.75,False,175
33418,44242,699729380,gift,529571.407,181760.369,75.54,False,92
33419,44243,699729389,hairdresser,529586.308,181738.461,75.91,False,92
33420,44244,699759243,electronics,529601.489,181719.719,75.06,False,98
33421,44245,699759244,electronics,529604.193,181716.072,74.87,False,98
33422,44246,699765996,electronics,529613.458,181703.122,74.15,False,98
33423,44247,699766000,electronics,529615.983,181699.103,73.95,False,98
33424,44248,699779199,restaurant,529729.703,181453.141,73.64,False,117
33425,44249,699779202,musical instrument,529730.665,181430.132,75.99,False,117
33426,44250,699782222,restaurant,529714.078,181423.4,77.18,False,117
33427,44251,699782743,nightclub,529686.066,181411.913,79.53,False,117
33428,44252,699785447,electronics,529660.961,181374.141,86.15,False,117
33429,44253,699785450,music,529665.191,181398.006,82.47,False,117
33430,44254,699785451,restaurant,529638.226,181388.783,84.9,False,117
33431,44255,699791365,sports,529624.656,181411.805,81.43,False,117
33432,44256,699793148,art,529612.476,181435.296,78.16,False,117
33433,44257,699793183,fast food,529592.153,181472.666,76.61,False,117
33434,44258,699796654,music,529568.118,181509.941,80.43,False,117
33435,44259,699796655,cafe,529573.566,181504.561,79.45,False,117
33436,44260,699848874,restaurant,529543.189,181516.461,82.38,False,117
33437,44261,699945076,bicycle,529612.644,181399.637,83.29,False,117
33438,44262,699972040,music,529623.296,181376.14,86.71,False,117
33439,44263,699972047,photo,529615.434,181392.318,84.45,False,117
33440,44267,701292868,doctors,533751.574,181138.763,26.34,False,273
33441,44268,701445895,clothes,535224.865,184913.02,16.16,False,133
33442,44269,701538560,supermarket,531502.057,185529.652,5.54,False,303
33443,44270,701538584,restaurant,531500.942,185535.743,5.53,False,303
33444,44271,701608598,bar,529389.87,180962.842,118.89,False,117
33445,44272,701608617,convenience,529386.414,181012.939,122.19,False,117
33446,44273,701744554,parking,535402.73,184761.04,5.53,False,133
33447,44274,701747064,arts centre,535447.162,184442.349,5.02,False,133
33448,44275,702052235,school,526526.571,185362.436,8.28,False,59
33449,44276,702119405,bookmaker,533182.453,179183.016,23.55,False,182
33450,44277,702121433,convenience,533192.602,179198.638,24.17,False,182
33451,44278,702122890,bookmaker,533159.554,179147.699,21.04,False,182
33452,44279,702125344,hairdresser,533147.487,179136.366,19.78,False,182
33453,44280,702318525,garden,518929.748,177306.268,4.42,False,229
33454,44281,702735037,bank,532830.046,180863.643,45.75,False,184
33455,44282,702768598,cafe,532735.016,180889.201,41.93,False,184
33456,44283,702769377,fast food,532741.943,180887.156,41.9,False,184
33457,44284,702773347,pub,532649.227,180911.886,38.92,False,184
33458,44285,702796635,cafe,532628.419,181022.731,39.13,False,184
33459,44286,702806732,cafe,532867.817,180721.172,31.22,False,184
33460,44287,702964667,restaurant,520131.285,177793.67,5.47,False,229
33461,44288,702964675,restaurant,520116.464,177813.57,5.55,False,229
33462,44289,702964685,restaurant,520123.167,177805.928,5.64,False,152
33463,44290,702964697,deli,520128.217,177797.135,5.57,False,152
33464,44291,702964705,restaurant,520094.811,177838.894,4.84,False,229
33465,44292,703286426,library,531058.776,175237.254,43.12,False,109
33466,44294,703359261,sports centre,530611.032,181556.045,49.64,False,98
33467,44295,703359434,sports,530584.427,181561.781,50.25,False,98
33468,44296,703360692,cafe,530738.384,181583.577,37.55,False,98
33469,44297,703360803,travel agency,530727.967,181577.512,38.31,False,98
33470,44298,703361622,bank,530705.23,181570.217,40.27,False,98
33471,44299,703361768,books,530709.922,181535.742,38.96,False,98
33472,44300,703361804,restaurant,530716.196,181538.797,38.38,False,98
33473,44301,703362198,cafe,530686.956,181563.793,41.99,False,98
33474,44302,703362527,bar,530654.852,181512.071,45.13,False,98
33475,44303,703362628,restaurant,530675.291,181516.38,42.37,False,98
33476,44304,703362792,restaurant,530631.594,181560.678,47.85,False,98
33477,44305,703366544,restaurant,530540.523,181508.577,53.42,False,98
33478,44306,703382395,bank,530813.769,181592.827,33.4,False,98
33479,44307,703524047,cafe,531711.636,182637.282,16.08,False,20
33480,44308,703528109,bar,531824.808,182733.602,13.83,False,20
33481,44309,703823062,hotel,526889.59,181065.078,36.5,False,41
33482,44311,704313999,cafe,532885.293,178710.553,4.75,False,170
33483,44312,704398430,pharmacy,531100.091,158135.972,5.08,False,183
33484,44313,704398469,parking,531170.893,158059.425,4.61,False,183
33485,44314,704398523,restaurant,531132.651,158121.138,5.74,True,183
33486,44317,705083093,restaurant,531183.744,174591.249,14.51,False,51
33487,44318,705083497,restaurant,531921.518,174405.58,25.37,False,51
33488,44319,705137873,pub,530510.267,175160.637,12.56,False,109
33489,44320,705158007,cafe,530898.571,175570.225,27.27,False,109
33490,44322,705176280,restaurant,530632.943,174346.95,7.13,False,302
33491,44323,705202877,restaurant,530375.636,175055.583,24.48,False,302
33492,44324,705203496,restaurant,531231.027,175342.139,91.11,False,109
33493,44325,705212455,cafe,531078.575,175526.652,70.15,False,109
33494,44326,705228239,cinema,532016.59,175718.978,6.24,False,109
33495,44327,705229417,cafe,531211.582,174593.602,13.27,False,51
33496,44328,705242838,restaurant,530484.233,173925.185,7.3,False,304
33497,44330,705259877,fast food,530763.313,174564.942,17.0,False,302
33498,44332,706220137,laundry,531352.122,177037.249,7.77,False,198
33499,44333,706220786,convenience,531353.338,177005.201,6.91,False,136
33500,44334,706221689,pharmacy,531373.905,177041.361,7.92,False,198
33501,44335,706224090,doctors,531422.772,177072.968,7.61,False,83
33502,44336,706611713,laundry,523107.037,174413.528,9.46,False,137
33503,44337,706611722,hairdresser,523104.204,174361.02,10.29,False,137
33504,44338,706611724,playground,523078.555,174404.084,8.55,False,137
33505,44340,706611726,parking,523119.086,174362.493,10.59,False,137
33506,44341,706611727,dentist,523133.495,174352.482,9.93,False,128
33507,44342,706611728,estate agent,523134.854,174358.101,10.19,False,128
33508,44343,706611730,place of worship,523143.202,174390.658,10.06,False,142
33509,44344,706611732,fast food,523103.974,174355.307,9.99,False,137
33510,44345,706611733,fast food,523147.459,174407.496,9.37,False,142
33511,44346,706611734,convenience,523104.784,174367.788,10.49,False,137
33512,44347,706611736,convenience,523136.554,174364.829,10.32,False,128
33513,44348,706611746,pharmacy,523104.98,174375.225,10.51,False,137
33514,44349,706611753,police,523106.06,174407.607,9.73,False,137
